date,open,close,high,low,volume,code
2020-01-02,76.79,77.89,78.25,76.41,1149079.0,002032
2020-01-03,77.89,76.79,78.1,76.28,1226562.0,002032
2020-01-06,76.5,74.5,76.5,73.7,2458244.0,002032
2020-01-07,74.13,74.6,74.8,73.53,1046129.0,002032
2020-01-08,74.57,74.54,74.94,73.77,1200256.0,002032
2020-01-09,74.75,74.87,74.98,73.93,1249947.0,002032
2020-01-10,74.7,74.05,75.48,73.66,1635799.0,002032
2020-01-13,73.98,75.3,75.39,73.66,1413099.0,002032
2020-01-14,75.83,73.98,76.36,73.66,1943510.0,002032
2020-01-15,73.98,74.44,74.55,73.5,792797.0,002032
2020-01-16,74.48,74.33,74.66,73.68,742974.0,002032
2020-01-17,74.03,74.2,74.49,73.71,1287289.0,002032
2020-01-20,74.2,73.82,74.75,73.3,1306642.0,002032
2020-01-21,73.39,73.33,73.83,72.53,1107697.0,002032
2020-01-22,73.33,73.05,73.69,71.17,1947383.0,002032
2020-01-23,73.15,70.62,73.15,70.41,1887990.0,002032
2020-02-03,63.56,63.57,65.51,63.56,3167670.0,002032
2020-02-04,63.21,65.69,66.6,63.21,2949120.0,002032
2020-02-05,66.47,67.95,69.47,65.75,3400815.0,002032
2020-02-06,69.0,68.26,69.35,68.0,2068079.0,002032
2020-02-07,68.2,68.83,68.88,66.62,1930297.0,002032
2020-02-10,68.9,70.46,71.11,68.03,2168569.0,002032
2020-02-11,70.24,71.0,71.48,69.92,1553372.0,002032
2020-02-12,70.92,71.34,72.03,69.75,1715865.0,002032
2020-02-13,71.9,71.1,72.18,70.05,982385.0,002032
2020-02-14,70.97,70.47,72.3,70.1,1310181.0,002032
2020-02-17,70.93,70.67,71.85,70.3,2226083.0,002032
2020-02-18,70.9,70.24,71.07,69.78,1659511.0,002032
2020-02-19,70.24,69.6,70.74,69.52,1198605.0,002032
2020-02-20,69.28,71.31,71.31,69.14,2221355.0,002032
2020-02-21,71.32,72.07,72.98,71.02,2250299.0,002032
2020-02-24,70.71,73.69,73.83,70.71,2752482.0,002032
2020-02-25,73.4,74.53,75.28,72.62,3094580.0,002032
2020-02-26,74.87,75.83,76.73,72.7,2486188.0,002032
2020-02-27,74.65,72.96,75.07,72.61,3333074.0,002032
2020-02-28,70.3,73.45,73.45,70.15,3162255.0,002032
2020-03-02,72.35,73.22,74.5,72.18,2054126.0,002032
2020-03-03,73.93,72.91,73.93,71.8,3009807.0,002032
2020-03-04,72.78,72.6,73.5,72.0,1346117.0,002032
2020-03-05,72.63,74.3,74.6,72.0,2666300.0,002032
2020-03-06,73.58,72.38,73.9,72.02,1994681.0,002032
2020-03-09,71.6,70.97,71.6,69.96,2897132.0,002032
2020-03-10,70.1,72.86,73.46,70.08,1739833.0,002032
2020-03-11,73.08,71.8,73.53,71.25,1534503.0,002032
2020-03-12,71.35,70.91,71.42,70.3,973706.0,002032
2020-03-13,68.0,70.57,71.32,67.53,2526001.0,002032
2020-03-16,70.48,66.53,70.63,65.42,2151042.0,002032
2020-03-17,66.0,67.64,69.08,66.0,1815148.0,002032
2020-03-18,68.48,66.85,69.59,66.8,1724896.0,002032
2020-03-19,66.47,64.53,67.31,63.55,2673040.0,002032
2020-03-20,65.72,65.82,66.5,64.22,2405194.0,002032
2020-03-23,64.28,63.0,64.86,62.66,2359247.0,002032
2020-03-24,64.19,65.72,66.3,63.7,2423120.0,002032
2020-03-25,67.19,66.65,67.68,65.3,2214369.0,002032
2020-03-26,66.04,67.85,67.99,66.02,1369982.0,002032
2020-03-27,68.46,68.11,69.0,67.85,1375331.0,002032
2020-03-30,67.5,66.2,67.5,65.53,1122052.0,002032
2020-03-31,66.8,69.16,69.92,66.32,1750969.0,002032
2020-04-01,69.47,69.4,70.58,68.72,1057419.0,002032
2020-04-02,69.44,69.85,70.0,68.05,806814.0,002032
2020-04-03,70.05,70.93,71.35,69.58,1227598.0,002032
2020-04-07,71.12,71.23,72.09,70.28,957359.0,002032
2020-04-08,70.49,70.49,71.06,69.8,939046.0,002032
2020-04-09,70.0,70.06,70.9,69.8,1005222.0,002032
2020-04-10,70.3,69.79,70.8,69.64,934906.0,002032
2020-04-13,69.74,68.09,69.77,68.06,898431.0,002032
2020-04-14,68.61,67.6,68.83,66.06,2670387.0,002032
2020-04-15,67.7,66.73,68.7,66.66,1698306.0,002032
2020-04-16,67.18,67.0,67.37,66.26,916210.0,002032
2020-04-17,67.0,68.35,68.88,66.88,1284463.0,002032
2020-04-20,69.15,68.71,69.56,68.2,1381920.0,002032
2020-04-21,68.36,67.22,68.95,66.93,1264483.0,002032
2020-04-22,66.81,67.38,67.64,66.81,750499.0,002032
2020-04-23,67.56,67.8,68.96,67.35,958982.0,002032
2020-04-24,67.52,67.72,68.43,66.9,855972.0,002032
2020-04-27,67.75,66.92,68.07,66.81,1211121.0,002032
2020-04-28,66.86,68.38,68.5,65.66,2062212.0,002032
2020-04-29,67.0,65.99,68.18,65.93,2428718.0,002032
2020-04-30,66.0,65.88,66.66,64.52,2236357.0,002032
2020-05-06,65.5,65.3,65.83,63.8,4084542.0,002032
2020-05-07,64.9,66.45,67.2,64.48,3131920.0,002032
2020-05-08,66.88,66.67,67.99,66.32,2577976.0,002032
2020-05-11,67.4,68.6,70.27,67.01,4588922.0,002032
2020-05-12,68.56,69.15,69.8,67.72,2151208.0,002032
2020-05-13,69.03,69.45,70.5,68.18,2470089.0,002032
2020-05-14,69.81,68.55,70.45,68.19,1715240.0,002032
2020-05-15,68.51,67.02,68.51,67.0,1870470.0,002032
2020-05-18,67.0,69.5,70.15,66.07,2636949.0,002032
2020-05-19,69.45,69.57,70.3,69.04,1702249.0,002032
2020-05-20,70.36,70.65,71.54,69.71,2645046.0,002032
2020-05-21,70.96,70.6,72.08,69.8,1879128.0,002032
2020-05-22,71.1,67.8,71.28,67.6,1684154.0,002032
2020-05-25,68.02,66.64,68.47,66.15,1736765.0,002032
2020-05-26,67.0,67.41,67.8,66.51,1846604.0,002032
2020-05-27,67.46,68.24,68.94,66.81,1393913.0,002032
2020-05-28,68.02,67.18,68.63,66.01,1925501.0,002032
2020-05-29,66.61,67.34,67.78,66.18,1483680.0,002032
2020-06-01,67.7,68.03,68.71,67.33,2570856.0,002032
2020-06-02,68.39,66.92,68.48,66.04,3716342.0,002032
2020-06-03,67.07,66.53,67.28,66.41,1711526.0,002032
2020-06-04,66.8,66.69,67.17,66.25,1180293.0,002032
2020-06-05,66.55,67.5,67.55,66.54,1715531.0,002032
2020-06-08,67.52,67.8,69.5,67.3,2736398.0,002032
2020-06-09,67.95,68.94,69.18,67.26,2121161.0,002032
2020-06-10,68.94,69.38,69.88,68.41,1624502.0,002032
2020-06-11,70.01,68.13,70.11,67.94,1358109.0,002032
2020-06-12,66.9,67.72,68.25,66.18,1806192.0,002032
2020-06-15,67.8,66.63,68.0,66.38,1567382.0,002032
2020-06-16,67.2,68.0,68.2,67.16,1589274.0,002032
2020-06-17,68.58,67.71,68.66,67.28,1262156.0,002032
2020-06-18,67.64,67.25,67.72,66.88,1000367.0,002032
2020-06-19,67.26,68.24,68.66,67.0,2065745.0,002032
2020-06-22,68.38,68.85,69.7,68.06,1608336.0,002032
2020-06-23,68.6358,70.3795,71.0933,68.2178,2761421.0,002032
2020-06-24,70.8894,70.9812,72.2966,70.349,1688233.0,002032
2020-06-29,70.971,71.9907,72.8166,70.3693,2403400.0,002032
2020-06-30,73.0104,72.2762,74.3768,71.6644,1746473.0,002032
2020-07-01,72.8574,73.5916,73.7242,71.6644,1729455.0,002032
2020-07-02,73.8261,77.2625,77.4868,73.2653,3965176.0,002032
2020-07-03,77.446,77.0993,81.2393,75.7737,4204521.0,002032
2020-07-06,76.9668,78.6187,78.9756,76.7832,2215098.0,002032
2020-07-07,78.5983,80.3522,81.7798,78.3128,2449246.0,002032
2020-07-08,80.0463,79.5568,81.5758,78.6187,1559474.0,002032
2020-07-09,79.5364,79.465,80.1482,78.1088,2148151.0,002032
2020-07-10,78.8328,78.2108,79.8729,77.5276,1768431.0,002032
2020-07-13,78.3128,82.7485,83.9109,77.8845,2514077.0,002032
2020-07-14,83.4113,85.9197,87.8674,77.2115,2660169.0,002032
2020-07-15,85.2569,83.8192,87.1842,82.1672,2340789.0,002032
2020-07-16,83.8192,79.3325,83.9925,78.8226,1963562.0,002032
2020-07-17,79.8219,80.4338,81.5452,77.9151,1711304.0,002032
2020-07-20,80.5663,79.822,81.3719,78.7003,2039536.0,002032
2020-07-21,79.5364,81.2597,81.5758,78.7411,2068136.0,002032
2020-07-22,81.066,82.1061,82.8708,80.8518,1232613.0,002032
2020-07-23,81.5146,86.3684,87.6838,81.066,2794978.0,002032
2020-07-24,86.6743,86.1645,90.5492,84.6349,2943503.0,002032
2020-07-27,85.6444,87.1026,89.9373,84.9918,2857651.0,002032
2020-07-28,87.1842,86.8681,87.694,84.6859,1595391.0,002032
2020-07-29,85.9605,87.6124,89.0196,85.1448,1971807.0,002032
2020-07-30,86.6641,86.9496,87.3677,84.9408,1768124.0,002032
2020-07-31,86.4704,86.5519,88.7137,85.3079,2186427.0,002032
2020-08-03,86.0421,86.4704,87.5716,85.3487,2042350.0,002032
2020-08-04,85.7566,85.9911,87.3167,84.6349,2132017.0,002032
2020-08-05,84.8898,85.5628,86.4602,83.8497,1615631.0,002032
2020-08-06,85.0224,84.9102,85.8586,81.9429,3283586.0,002032
