date,open,close,high,low,volume,code
2020-01-02,74.82,77.78,78.47,74.59,3967832.0,300590
2020-01-03,78.06,78.5,79.19,77.2,3557936.0,300590
2020-01-06,77.65,80.9,81.97,76.98,5302310.0,300590
2020-01-07,80.14,80.73,81.89,79.6,3451718.0,300590
2020-01-08,80.73,78.23,80.73,78.08,2972159.0,300590
2020-01-09,79.26,80.96,81.72,78.47,3649454.0,300590
2020-01-10,80.22,81.1,82.95,80.22,3120809.0,300590
2020-01-13,81.08,85.58,85.62,80.41,4483441.0,300590
2020-01-14,85.13,83.78,85.67,83.26,2712431.0,300590
2020-01-15,83.51,88.17,88.95,82.95,4084974.0,300590
2020-01-16,88.34,89.92,91.99,86.84,4495197.0,300590
2020-01-17,89.98,94.29,98.2,88.95,5278304.0,300590
2020-01-20,92.65,94.79,95.26,91.4,4627162.0,300590
2020-01-21,93.14,93.41,94.09,92.16,2844935.0,300590
2020-01-22,88.6,102.76,102.76,88.6,6672799.0,300590
2020-01-23,100.42,96.64,101.96,93.82,5691906.0,300590
2020-02-03,86.98,86.98,89.01,86.98,3071297.0,300590
2020-02-04,86.28,94.29,95.3,86.28,6148680.0,300590
2020-02-05,93.27,93.68,98.5,92.61,6612055.0,300590
2020-02-06,93.68,99.7,101.07,92.88,5567065.0,300590
2020-02-07,99.74,107.11,108.88,98.67,5142200.0,300590
2020-02-10,105.59,106.43,109.19,102.76,4298344.0,300590
2020-02-11,105.39,103.85,107.56,102.76,3337827.0,300590
2020-02-12,104.13,106.48,107.63,100.72,4533578.0,300590
2020-02-13,105.14,102.41,105.72,101.69,4324555.0,300590
2020-02-14,103.74,104.96,109.86,102.72,4418495.0,300590
2020-02-17,107.28,115.45,115.45,105.84,5821148.0,300590
2020-02-18,118.14,122.62,125.93,115.84,6457807.0,300590
2020-02-19,121.2,116.99,121.23,116.83,4839873.0,300590
2020-02-20,116.66,123.67,125.09,114.24,5422094.0,300590
2020-02-21,121.43,121.7,125.68,120.98,4073947.0,300590
2020-02-24,123.83,133.86,133.86,123.05,6020528.0,300590
2020-02-25,131.48,132.71,141.28,123.2,9808464.0,300590
2020-02-26,126.98,119.44,128.56,119.44,7291765.0,300590
2020-02-27,116.85,119.15,122.95,114.16,5841994.0,300590
2020-02-28,112.47,110.13,116.85,109.29,4755881.0,300590
2020-03-02,113.48,119.09,121.14,112.12,6123573.0,300590
2020-03-03,123.34,118.02,127.37,115.39,6686202.0,300590
2020-03-04,116.38,114.32,118.74,109.66,4370606.0,300590
2020-03-05,119.15,114.69,120.16,110.93,5129680.0,300590
2020-03-06,112.97,112.02,115.66,111.61,3471852.0,300590
2020-03-09,108.9,108.86,114.9,108.53,3724638.0,300590
2020-03-10,108.86,114.96,115.04,105.84,7128054.0,300590
2020-03-11,115.76,116.52,118.84,111.65,5635231.0,300590
2020-03-12,114.01,114.63,115.56,109.08,4268491.0,300590
2020-03-13,105.8,110.17,114.01,105.39,4637144.0,300590
2020-03-16,110.21,99.16,110.32,99.16,6259493.0,300590
2020-03-17,99.39,98.36,102.31,95.85,4462120.0,300590
2020-03-18,100.25,97.17,103.15,96.92,3935770.0,300590
2020-03-19,97.58,101.18,102.45,95.24,4888767.0,300590
2020-03-20,102.7,100.42,103.54,97.58,3595300.0,300590
2020-03-23,96.55,94.05,100.23,91.95,4098326.0,300590
2020-03-24,96.12,93.57,96.92,89.26,4778602.0,300590
2020-03-25,95.94,93.9,97.54,92.61,5589407.0,300590
2020-03-26,92.42,92.03,94.35,90.6,3814336.0,300590
2020-03-27,93.59,89.22,93.8,88.6,5094436.0,300590
2020-03-30,88.34,84.35,88.34,81.93,5353518.0,300590
2020-03-31,85.69,81.93,86.03,81.04,5849488.0,300590
2020-04-01,82.13,80.65,84.23,80.1,5866212.0,300590
2020-04-02,81.37,86.69,86.69,80.12,9049428.0,300590
2020-04-03,86.26,84.64,86.26,83.75,5217146.0,300590
2020-04-07,86.82,87.92,89.57,86.82,7487721.0,300590
2020-04-08,88.09,88.58,91.36,86.28,7762511.0,300590
2020-04-09,89.2,87.86,90.08,86.53,6444630.0,300590
2020-04-10,85.05,79.07,85.05,79.07,12775499.0,300590
2020-04-13,77.14,76.65,78.82,76.15,6449666.0,300590
2020-04-14,77.78,78.54,78.56,76.73,5552550.0,300590
2020-04-15,78.72,78.33,80.39,77.65,6144843.0,300590
2020-04-16,77.18,79.5,79.67,76.63,4390988.0,300590
2020-04-17,80.32,80.8,82.67,79.97,7142773.0,300590
2020-04-20,80.73,81.41,81.41,80.12,4073916.0,300590
2020-04-21,80.92,81.1,81.99,79.77,3871896.0,300590
2020-04-22,80.14,82.11,82.13,79.71,3855111.0,300590
2020-04-23,82.25,79.87,82.38,79.67,3528247.0,300590
2020-04-24,80.36,78.54,80.67,77.65,3153553.0,300590
2020-04-27,78.78,78.6,80.43,76.69,3509893.0,300590
2020-04-28,78.52,76.52,79.81,73.44,4393299.0,300590
2020-04-29,76.28,77.1,78.37,76.15,3141731.0,300590
2020-04-30,78.13,84.8,84.8,78.13,8687728.0,300590
2020-05-06,84.23,88.79,88.91,83.41,11138762.0,300590
2020-05-07,89.57,86.94,90.29,86.73,7397155.0,300590
2020-05-08,90.39,91.89,93.16,89.53,11577309.0,300590
2020-05-11,92.44,91.19,94.11,89.57,7688509.0,300590
2020-05-12,91.4,90.43,91.4,88.46,4315931.0,300590
2020-05-13,89.75,90.99,92.2,89.24,4115855.0,300590
2020-05-14,89.77,89.42,91.42,88.97,3839245.0,300590
2020-05-15,90.14,90.39,91.93,89.4,5007300.0,300590
2020-05-18,90.84,87.27,90.9,85.54,6187676.0,300590
2020-05-19,88.64,89.36,89.73,88.03,3653373.0,300590
2020-05-20,90.39,88.85,92.2,88.21,4804876.0,300590
2020-05-21,89.38,85.44,89.67,85.42,4174500.0,300590
2020-05-22,85.97,82.99,86.69,82.62,3572800.0,300590
2020-05-25,82.17,80.45,83.3,79.95,3401552.0,300590
2020-05-26,81.56,83.12,83.2,81.31,3101288.0,300590
2020-05-27,83.73,80.84,83.82,80.53,3424564.0,300590
2020-05-28,81.82,82.23,82.85,79.75,3502014.0,300590
2020-05-29,81.33,81.04,82.07,80.53,2486807.0,300590
2020-06-01,81.25,86.49,86.49,81.25,5089146.0,300590
2020-06-02,87.1,87.58,88.19,85.91,3958475.0,300590
2020-06-03,87.66,89.47,89.88,85.52,6003806.0,300590
2020-06-04,89.26,88.34,89.67,87.92,3391086.0,300590
2020-06-05,88.34,88.21,89.98,87.31,3548573.0,300590
2020-06-08,89.26,88.85,90.14,88.23,3326857.0,300590
2020-06-09,89.03,87.51,89.57,87.12,2951646.0,300590
2020-06-10,87.82,87.1,87.82,85.34,2717609.0,300590
2020-06-11,87.64,87.37,89.94,86.65,4425155.0,300590
2020-06-12,85.85,88.54,89.22,84.84,4204794.0,300590
2020-06-15,87.92,86.43,89.88,86.1,4101906.0,300590
2020-06-16,87.74,92.86,93.06,87.49,7747624.0,300590
2020-06-17,93.12,90.64,93.14,89.49,6123482.0,300590
2020-06-18,90.6,95.51,95.77,89.69,8185494.0,300590
2020-06-19,96.0,97.77,99.2,93.9,8651955.0,300590
2020-06-22,98.55,97.4,100.02,96.57,5607999.0,300590
2020-06-23,97.48,96.29,97.58,94.56,5126216.0,300590
2020-06-24,96.35,100.5,101.26,95.07,6669101.0,300590
2020-06-29,100.48,99.43,102.65,98.67,6460120.0,300590
2020-06-30,98.88,100.64,104.39,98.3,11120506.0,300590
2020-07-01,101.29,102.31,103.55,99.72,10137345.0,300590
2020-07-02,101.94,103.18,105.07,101.08,9545849.0,300590
2020-07-03,103.24,100.89,103.24,99.01,9139165.0,300590
2020-07-06,101.57,106.49,106.58,100.24,11224264.0,300590
2020-07-07,108.16,110.29,113.07,106.89,11487813.0,300590
