date,open,close,high,low,volume,code
2020-01-02,56.6,57.29,57.84,56.33,15479058.0,002245
2020-01-03,57.29,57.71,59.22,57.29,16905800.0,002245
2020-01-06,57.15,59.78,60.61,56.74,28085455.0,002245
2020-01-07,59.36,60.47,61.16,59.22,22161309.0,002245
2020-01-08,60.61,61.16,63.64,58.67,33078726.0,002245
2020-01-09,61.16,61.57,62.81,60.61,23674422.0,002245
2020-01-10,62.26,60.19,62.26,59.64,17651800.0,002245
2020-01-13,60.88,61.57,62.26,59.78,16720146.0,002245
2020-01-14,61.71,61.16,62.12,60.88,12358402.0,002245
2020-01-15,60.88,60.19,61.02,59.64,12373800.0,002245
2020-01-16,60.33,62.68,64.33,60.05,34871212.0,002245
2020-01-17,64.75,67.23,68.34,62.81,45141140.0,002245
2020-01-20,68.34,71.24,72.2,65.85,47361500.0,002245
2020-01-21,69.85,70.96,71.79,69.44,28806807.0,002245
2020-01-22,70.13,71.1,71.65,66.13,37989734.0,002245
2020-01-23,69.44,67.37,69.99,65.85,28247121.0,002245
2020-02-03,60.61,60.61,60.74,60.61,7934600.0,002245
2020-02-04,55.64,60.88,61.85,55.64,31363671.0,002245
2020-02-05,61.71,63.23,64.88,60.19,29899510.0,002245
2020-02-06,61.57,62.95,63.64,61.16,25907124.0,002245
2020-02-07,62.54,61.16,63.09,59.5,27885789.0,002245
2020-02-10,61.02,60.61,61.71,58.81,31752854.0,002245
2020-02-11,61.43,62.68,63.09,59.36,34354474.0,002245
2020-02-12,66.54,68.89,68.89,64.61,21429425.0,002245
2020-02-13,75.51,75.79,75.79,70.82,162227439.0,002245
2020-02-14,73.31,71.79,75.51,69.58,123244147.0,002245
2020-02-17,70.96,72.75,73.72,70.13,76907410.0,002245
2020-02-18,73.58,72.89,73.72,69.44,69784676.0,002245
2020-02-19,73.86,70.13,74.41,69.99,60845262.0,002245
2020-02-20,69.16,70.82,71.37,68.47,48048798.0,002245
2020-02-21,71.1,77.86,77.86,70.54,85325660.0,002245
2020-02-24,78.69,77.31,81.04,75.51,111534067.0,002245
2020-02-25,73.72,77.31,78.14,72.34,83926268.0,002245
2020-02-26,75.51,73.86,79.52,73.17,58058700.0,002245
2020-02-27,73.17,71.79,74.82,71.1,35485675.0,002245
2020-02-28,69.03,65.57,70.68,64.88,37015279.0,002245
2020-03-02,66.27,68.75,69.3,66.27,29307865.0,002245
2020-03-03,69.44,68.34,70.96,67.37,27873520.0,002245
2020-03-04,68.89,69.03,69.3,67.09,18494700.0,002245
2020-03-05,69.85,71.79,72.06,69.16,33607755.0,002245
2020-03-06,70.13,70.13,71.1,69.85,20292864.0,002245
2020-03-09,68.75,66.13,69.72,65.99,22736860.0,002245
2020-03-10,64.75,67.78,68.06,64.47,20067440.0,002245
2020-03-11,67.92,65.85,68.34,65.71,18409814.0,002245
2020-03-12,65.16,63.92,65.44,63.64,16150791.0,002245
2020-03-13,60.47,61.99,62.81,60.19,20711049.0,002245
2020-03-16,62.4,58.53,62.81,58.12,18844168.0,002245
2020-03-17,58.53,58.12,59.91,55.64,14057300.0,002245
2020-03-18,58.67,57.02,59.78,56.46,15135386.0,002245
2020-03-19,57.02,57.84,58.12,56.05,15707050.0,002245
2020-03-20,58.53,58.95,59.22,57.29,13389456.0,002245
2020-03-23,57.02,56.19,57.57,55.91,12682603.0,002245
2020-03-24,57.15,57.02,57.43,55.36,10335120.0,002245
2020-03-25,58.4,57.71,58.67,57.43,17643848.0,002245
2020-03-26,57.57,56.33,57.71,56.19,11526828.0,002245
2020-03-27,57.15,56.33,57.29,56.19,9724288.0,002245
2020-03-30,55.91,53.98,55.91,53.43,11866808.0,002245
2020-03-31,54.67,53.56,54.94,53.43,7966800.0,002245
2020-04-01,53.56,54.67,56.33,53.43,16541260.0,002245
2020-04-02,54.25,55.91,56.05,53.98,10557424.0,002245
2020-04-03,55.77,54.94,56.05,54.67,9125385.0,002245
2020-04-07,56.05,56.74,57.02,55.77,13825933.0,002245
2020-04-08,57.29,56.74,57.43,56.33,11401064.0,002245
2020-04-09,56.74,56.88,57.15,56.6,9896468.0,002245
2020-04-10,57.15,55.91,57.57,55.77,10342526.0,002245
2020-04-13,55.36,54.94,55.77,54.12,5984706.0,002245
2020-04-14,55.36,55.91,55.91,54.94,6889900.0,002245
2020-04-15,56.33,55.64,56.46,55.5,7344700.0,002245
2020-04-16,55.36,55.5,55.77,54.81,5371940.0,002245
2020-04-17,55.77,55.64,56.6,55.5,8440001.0,002245
2020-04-20,55.77,55.5,56.05,54.67,7580196.0,002245
2020-04-21,55.22,54.12,55.22,53.7,10766800.0,002245
2020-04-22,53.7,54.67,54.81,53.43,7212036.0,002245
2020-04-23,54.67,53.84,54.94,53.84,6616618.0,002245
2020-04-24,53.56,52.46,53.98,52.05,9944913.0,002245
2020-04-27,52.6,51.08,52.74,51.08,8165200.0,002245
2020-04-28,51.91,50.53,53.01,49.15,11418620.0,002245
2020-04-29,50.39,50.39,51.36,50.11,7010224.0,002245
2020-04-30,50.39,52.46,52.74,50.39,10337420.0,002245
2020-05-06,52.18,54.67,55.08,51.77,15033241.0,002245
2020-05-07,54.94,54.67,55.64,54.39,11495520.0,002245
2020-05-08,55.36,55.22,56.74,54.53,12388700.0,002245
2020-05-11,55.5,55.36,56.05,54.81,8593890.0,002245
2020-05-12,55.36,54.53,55.64,53.98,7924800.0,002245
2020-05-13,54.39,54.67,54.94,54.12,6470100.0,002245
2020-05-14,54.25,53.7,54.67,53.7,6775800.0,002245
2020-05-15,54.12,54.81,55.64,54.12,11931724.0,002245
2020-05-18,54.67,54.39,55.22,54.12,8007420.0,002245
2020-05-19,54.39,54.81,55.08,54.25,7076014.0,002245
2020-05-20,54.74,54.6,55.57,54.32,8232444.0,002245
2020-05-21,54.88,52.38,55.01,51.97,10487642.0,002245
2020-05-22,52.52,51.97,53.07,51.55,5813300.0,002245
2020-05-25,51.83,51.83,52.38,51.27,4852537.0,002245
2020-05-26,51.69,52.8,52.94,51.69,5327494.0,002245
2020-05-27,52.66,53.35,53.63,51.97,7199800.0,002245
2020-05-28,52.94,52.66,53.21,51.83,5197400.0,002245
2020-05-29,52.94,52.66,53.07,52.24,5156900.0,002245
2020-06-01,52.66,54.6,54.74,52.66,11126194.0,002245
2020-06-02,54.88,55.85,56.4,54.6,17025089.0,002245
2020-06-03,56.12,55.15,56.4,55.15,10038113.0,002245
2020-06-04,55.43,55.85,56.54,54.46,11944782.0,002245
2020-06-05,56.26,55.57,56.26,55.01,7853800.0,002245
2020-06-08,55.85,55.71,56.26,55.15,9843161.0,002245
2020-06-09,56.12,55.71,56.26,55.29,9000400.0,002245
2020-06-10,55.85,54.46,55.85,54.32,9806580.0,002245
2020-06-11,54.46,54.18,55.29,53.77,8953260.0,002245
2020-06-12,53.35,53.49,54.18,52.94,7241400.0,002245
2020-06-15,53.49,52.8,54.18,52.8,6266402.0,002245
2020-06-16,53.07,53.77,54.18,53.07,6440007.0,002245
2020-06-17,53.91,53.63,53.91,53.07,5968820.0,002245
2020-06-18,53.63,53.49,53.77,53.21,5808005.0,002245
2020-06-19,53.21,54.04,54.6,53.21,8654000.0,002245
2020-06-22,54.18,55.85,56.54,53.63,22438195.0,002245
2020-06-23,55.29,54.6,55.98,54.32,14495505.0,002245
2020-06-24,54.46,53.77,54.46,53.49,10476317.0,002245
2020-06-29,53.77,53.35,53.91,52.94,5080837.0,002245
2020-06-30,53.49,53.63,54.04,53.35,6141600.0,002245
2020-07-01,53.77,54.32,54.74,53.49,9972721.0,002245
2020-07-02,54.46,55.43,55.57,54.32,11906927.0,002245
2020-07-03,55.57,55.85,56.12,55.15,14369639.0,002245
2020-07-06,56.4,58.48,58.89,56.4,26326441.0,002245
2020-07-07,59.59,59.03,60.7,57.51,27949145.0,002245
2020-07-08,58.76,60.56,60.56,58.34,21154418.0,002245
2020-07-09,60.42,61.39,61.53,59.59,26387881.0,002245
2020-07-10,61.11,60.0,61.8,59.86,19513402.0,002245
2020-07-13,60.28,62.5,63.05,60.28,27951700.0,002245
2020-07-20,60.97,60.97,61.11,57.23,29463477.0,002245
2020-07-21,63.19,62.5,66.1,61.8,40960017.0,002245
2020-07-22,61.8,61.94,63.47,61.11,25496160.0,002245
2020-07-23,60.83,68.18,68.18,60.83,90859703.0,002245
2020-07-24,65.13,65.41,67.49,63.19,66671518.0,002245
2020-07-27,65.55,69.84,71.92,63.61,56126320.0,002245
2020-07-28,69.29,69.98,70.95,68.18,37397592.0,002245
2020-07-29,68.87,70.54,70.95,68.6,38893493.0,002245
2020-07-30,70.54,67.63,70.67,66.66,40882765.0,002245
2020-07-31,67.21,67.35,68.32,65.96,28518539.0,002245
2020-08-03,67.35,67.9,68.6,67.21,27463642.0,002245
2020-08-04,67.63,67.49,68.46,66.66,20761111.0,002245
2020-08-05,68.87,67.07,68.87,66.66,16210480.0,002245
2020-08-06,67.21,65.96,67.21,64.85,23994700.0,002245
2020-08-07,65.82,65.96,66.52,64.85,14827014.0,002245
2020-08-10,65.96,68.87,69.57,65.55,29622225.0,002245
2020-08-11,68.6,67.49,69.01,66.66,18298152.0,002245
2020-08-12,67.07,68.46,68.46,66.52,15487099.0,002245
2020-08-13,68.73,68.32,69.98,68.04,19846474.0,002245
2020-08-14,67.63,67.63,67.9,66.38,15903937.0,002245
2020-08-17,67.63,68.04,68.32,66.93,14693328.0,002245
2020-08-18,69.01,70.12,71.64,68.46,34948290.0,002245
2020-08-19,69.7,68.32,70.12,68.18,18645785.0,002245
2020-08-20,67.9,67.21,69.01,66.93,13826293.0,002245
2020-08-21,67.63,67.49,68.18,66.66,10576859.0,002245
2020-08-24,67.21,68.32,69.01,66.38,11525392.0,002245
2020-08-25,67.9,68.46,68.87,67.9,10228045.0,002245
2020-08-26,68.6,71.51,73.03,68.04,53024722.0,002245
2020-08-27,71.51,70.26,72.61,69.7,32600801.0,002245
2020-08-28,70.26,72.48,72.89,69.84,28219422.0,002245
2020-08-31,72.75,71.23,73.58,70.81,25897642.0,002245
2020-09-01,71.37,70.4,71.51,69.7,17115893.0,002245
2020-09-02,70.67,70.12,70.67,69.7,13201100.0,002245
2020-09-03,70.26,68.46,70.67,68.32,16351400.0,002245
2020-09-04,67.07,70.4,71.23,67.07,19478709.0,002245
2020-09-07,72.06,77.46,77.46,72.06,81559970.0,002245
2020-09-08,76.08,79.13,80.79,74.28,104247760.0,002245
2020-09-09,76.63,72.75,76.63,71.37,62857836.0,002245
2020-09-10,72.48,68.46,74.42,67.63,39236955.0,002245
2020-09-11,67.9,68.73,69.01,67.07,19710393.0,002245
2020-09-14,69.84,69.57,71.23,68.73,23582200.0,002245
2020-09-15,69.7,67.9,69.84,67.49,17750506.0,002245
2020-09-16,67.76,69.15,69.7,67.76,14526842.0,002245
2020-09-17,68.6,68.73,69.29,67.9,11383806.0,002245
2020-09-18,68.6,73.17,73.86,68.32,36787952.0,002245
2020-09-21,73.17,75.25,75.94,72.89,38269731.0,002245
2020-09-22,74.69,74.69,76.49,74.0,34359506.0,002245
2020-09-23,74.83,75.39,77.33,74.55,27493600.0,002245
2020-09-24,76.63,76.91,78.3,75.39,38482759.0,002245
2020-09-25,77.46,80.1,84.53,75.52,71273220.0,002245
2020-09-28,81.07,85.78,87.3,80.51,74492623.0,002245
2020-09-29,83.98,83.98,86.33,82.31,50695701.0,002245
2020-09-30,84.67,89.94,91.88,83.01,68936875.0,002245
2020-10-09,93.12,92.29,96.03,88.69,67361589.0,002245
2020-10-12,91.88,90.07,91.88,88.69,60640324.0,002245
2020-10-13,88.69,88.55,90.21,84.53,55683004.0,002245
2020-10-14,88.41,93.95,93.95,86.75,65123218.0,002245
2020-10-15,95.62,88.83,95.62,87.3,46278331.0,002245
2020-10-16,87.3,88.69,90.63,87.3,21681762.0,002245
2020-10-19,88.0,83.84,88.41,83.28,31078946.0,002245
2020-10-20,84.81,86.61,87.3,82.73,24697205.0,002245
2020-10-21,88.13,88.69,90.77,86.61,29340949.0,002245
2020-10-22,88.27,88.69,90.77,85.5,22443461.0,002245
2020-10-23,88.83,91.46,93.26,88.83,33447000.0,002245
2020-10-26,91.32,89.52,92.29,87.3,25687200.0,002245
2020-10-27,88.69,92.71,93.26,88.13,33698381.0,002245
2020-10-28,93.68,91.46,93.68,88.69,29894434.0,002245
2020-10-29,89.52,92.98,95.34,89.52,35508828.0,002245
2020-10-30,93.12,91.04,94.37,90.49,22552538.0,002245
2020-11-02,91.04,89.94,93.4,89.38,19199714.0,002245
2020-11-03,90.21,88.55,91.46,87.58,22952236.0,002245
2020-11-04,88.0,88.83,89.38,85.78,21896311.0,002245
2020-11-05,89.66,97.7,97.7,89.52,48972072.0,002245
2020-11-06,100.74,99.91,102.55,98.39,55279670.0,002245
2020-11-09,102.55,102.27,104.76,100.05,39618681.0,002245
2020-11-10,101.71,102.82,104.49,100.88,29922764.0,002245
2020-11-11,104.07,103.52,107.4,102.82,33513725.0,002245
2020-11-12,101.44,107.81,108.09,101.44,33644299.0,002245
2020-11-13,105.73,110.17,111.28,105.32,37225721.0,002245
2020-11-16,110.17,111.42,112.94,107.81,28905729.0,002245
2020-11-17,111.42,109.61,113.63,107.81,33242024.0,002245
2020-11-18,109.2,109.2,110.58,106.15,25356168.0,002245
2020-11-19,109.2,109.61,110.17,106.84,17147711.0,002245
2020-11-20,109.89,120.56,120.56,109.2,52643135.0,002245
2020-11-23,132.62,132.62,132.62,132.62,9232390.0,002245
