date,open,close,high,low,volume,code
2020-01-02,8.42,8.59,8.63,8.36,4043703.0,300670
2020-01-03,8.66,8.58,8.66,8.51,3461540.0,300670
2020-01-06,8.5,8.64,8.71,8.47,3571190.0,300670
2020-01-07,8.65,8.74,8.77,8.63,3628557.0,300670
2020-01-08,8.68,8.53,8.75,8.49,4099354.0,300670
2020-01-09,8.56,8.69,8.73,8.56,3417033.0,300670
2020-01-10,8.66,8.65,8.78,8.58,3125220.0,300670
2020-01-13,8.62,8.61,8.64,8.47,2746420.0,300670
2020-01-14,8.61,8.69,8.77,8.61,3830220.0,300670
2020-01-15,8.69,8.54,8.7,8.5,2853180.0,300670
2020-01-16,8.52,8.34,8.59,8.33,3250190.0,300670
2020-01-17,8.39,8.19,8.43,8.18,2632920.0,300670
2020-01-20,8.22,8.25,8.3,8.12,2021007.0,300670
2020-01-21,8.25,8.15,8.31,8.14,1794086.0,300670
2020-01-22,8.1,8.14,8.2,7.97,1988370.0,300670
2020-01-23,8.1,7.89,8.19,7.77,2752943.0,300670
2020-02-03,7.1,7.1,7.1,7.1,568400.0,300670
2020-02-04,6.39,6.58,7.01,6.39,5103711.0,300670
2020-02-05,6.65,6.75,6.87,6.58,4346470.0,300670
2020-02-06,6.74,6.82,6.85,6.69,4212540.0,300670
2020-02-07,6.87,6.93,6.95,6.73,4054220.0,300670
2020-02-10,6.88,7.05,7.1,6.86,2905037.0,300670
2020-02-11,7.0,7.04,7.1,7.0,3248690.0,300670
2020-02-12,6.98,7.15,7.18,6.96,2840887.0,300670
2020-02-13,7.11,7.01,7.28,7.01,3235957.0,300670
2020-02-14,6.98,6.98,7.1,6.94,1939010.0,300670
2020-02-17,6.99,7.29,7.45,6.99,5244433.0,300670
2020-02-18,7.31,7.59,7.59,7.28,5911220.0,300670
2020-02-19,7.48,7.41,7.57,7.41,3917490.0,300670
2020-02-20,7.5,7.57,7.58,7.38,3687564.0,300670
2020-02-21,7.69,7.59,7.69,7.53,3771510.0,300670
2020-02-24,7.53,7.69,7.7,7.48,4373577.0,300670
2020-02-25,7.46,7.51,7.59,7.16,5200220.0,300670
2020-02-26,7.46,7.56,7.75,7.28,4976850.0,300670
2020-02-27,7.6,7.61,7.67,7.46,3947190.0,300670
2020-02-28,7.31,6.91,7.47,6.86,5245560.0,300670
2020-03-02,7.09,7.6,7.6,7.01,3242669.0,300670
2020-03-03,8.35,7.61,8.35,7.51,15682652.0,300670
2020-03-04,7.31,7.5,7.57,7.31,8151920.0,300670
2020-03-05,7.65,7.84,8.05,7.57,11383132.0,300670
2020-03-06,7.65,8.62,8.62,7.61,12683694.0,300670
2020-03-09,8.61,8.28,8.98,8.1,23728983.0,300670
2020-03-10,8.01,8.84,8.88,7.76,17669185.0,300670
2020-03-11,8.64,8.52,9.09,8.51,15389809.0,300670
2020-03-12,8.19,8.84,8.85,8.18,12697480.0,300670
2020-03-13,8.5,9.07,9.8,8.5,23409671.0,300670
2020-03-16,9.28,8.2,9.3,8.18,16597852.0,300670
2020-03-17,8.17,8.34,8.55,7.61,12731039.0,300670
2020-03-18,8.37,7.89,8.49,7.81,10807522.0,300670
2020-03-19,7.79,8.08,8.18,7.6,8293400.0,300670
2020-03-20,8.2,8.41,8.45,8.01,11848470.0,300670
2020-03-23,8.0,8.61,8.94,7.98,15801023.0,300670
2020-03-24,8.74,9.02,9.18,8.47,20280463.0,300670
2020-03-25,9.06,8.93,9.06,8.76,14549461.0,300670
2020-03-26,8.83,8.76,9.4,8.7,13739061.0,300670
2020-03-27,8.76,8.26,8.95,8.21,11130760.0,300670
2020-03-30,8.02,7.6,8.2,7.51,8964791.0,300670
2020-03-31,7.72,7.23,7.75,7.23,5484330.0,300670
2020-04-01,7.24,7.28,7.49,7.24,3411262.0,300670
2020-04-02,7.13,7.46,7.47,7.13,3541280.0,300670
2020-04-03,7.36,7.37,7.57,7.36,3089540.0,300670
2020-04-07,7.58,7.56,7.6,7.44,4275562.0,300670
2020-04-08,7.53,7.56,7.69,7.5,3998312.0,300670
2020-04-09,7.59,7.66,7.75,7.56,4236231.0,300670
2020-04-10,7.6,7.33,7.66,7.2,6339991.0,300670
2020-04-13,7.27,7.17,7.28,7.15,2595110.0,300670
2020-04-14,7.18,7.29,7.29,7.17,2600890.0,300670
2020-04-15,7.28,7.2,7.39,7.16,2536051.0,300670
2020-04-16,7.2,7.23,7.31,7.07,2464932.0,300670
2020-04-17,7.24,7.2,7.28,7.17,2607902.0,300670
2020-04-20,7.18,7.17,7.22,7.14,2040530.0,300670
2020-04-21,7.21,7.05,7.21,6.98,2911670.0,300670
2020-04-22,7.11,7.21,7.35,7.04,4040050.0,300670
2020-04-23,7.26,7.1,7.27,7.08,2559900.0,300670
2020-04-24,7.1,6.96,7.13,6.88,2686610.0,300670
2020-04-27,6.96,6.87,7.05,6.86,1567934.0,300670
2020-04-28,6.91,6.63,6.93,6.4,2681621.0,300670
2020-04-29,6.65,6.64,6.78,6.58,1344740.0,300670
2020-04-30,6.64,6.76,6.82,6.64,2009130.0,300670
2020-05-06,6.63,6.79,6.8,6.61,2625970.0,300670
