date,open,close,high,low,volume,code
2020-01-02,6.75,6.69,6.95,6.69,5879189.0,603817
2020-01-03,6.69,6.58,6.76,6.57,7048449.0,603817
2020-01-06,6.54,6.64,6.66,6.54,3830465.0,603817
2020-01-07,6.61,6.76,6.84,6.58,5805195.0,603817
2020-01-08,6.61,6.61,6.61,6.61,3496000.0,603817
2020-01-09,6.65,6.75,6.85,6.64,5254628.0,603817
2020-01-10,6.83,6.95,7.06,6.78,10309855.0,603817
2020-01-13,6.92,6.92,6.92,6.92,5140708.0,603817
2020-01-14,6.92,6.92,6.92,6.92,5343573.0,603817
2020-01-15,6.95,6.81,6.95,6.76,3064653.0,603817
2020-01-16,6.8,6.71,6.84,6.66,3033808.0,603817
2020-01-17,6.73,6.67,6.75,6.65,1640400.0,603817
2020-01-20,6.66,6.7,6.72,6.63,1756847.0,603817
2020-01-21,6.69,6.66,6.75,6.65,1743647.0,603817
2020-01-22,6.66,6.59,6.66,6.5,1993747.0,603817
2020-01-23,6.58,6.43,6.62,6.38,2116500.0,603817
2020-02-03,5.79,5.79,5.79,5.79,1275700.0,603817
2020-02-04,5.23,5.62,5.68,5.23,3435100.0,603817
2020-02-05,5.64,5.78,5.88,5.63,2486420.0,603817
2020-02-06,5.8,5.93,5.95,5.7,3327360.0,603817
2020-02-07,5.95,6.28,6.39,5.9,5030998.0,603817
2020-02-10,6.3,6.27,6.32,6.17,4081735.0,603817
2020-02-11,6.24,6.13,6.26,6.08,2506632.0,603817
2020-02-12,6.08,6.17,6.18,6.08,1366357.0,603817
2020-02-13,6.25,6.06,6.25,5.99,2420700.0,603817
2020-02-14,6.06,6.03,6.11,6.01,1436700.0,603817
2020-02-17,6.06,6.16,6.17,6.05,2190457.0,603817
2020-02-18,6.13,6.22,6.27,6.13,2282800.0,603817
2020-02-19,6.23,6.18,6.23,6.18,1713700.0,603817
2020-02-20,6.23,6.27,6.28,6.14,2722186.0,603817
2020-02-21,6.3,6.27,6.35,6.24,3204516.0,603817
2020-02-24,6.25,6.21,6.28,6.18,2812609.0,603817
2020-02-25,6.13,6.07,6.13,5.91,3621747.0,603817
2020-02-26,5.99,6.18,6.24,5.96,3872300.0,603817
2020-02-27,6.16,6.23,6.27,6.11,3521359.0,603817
2020-02-28,6.1,5.91,6.18,5.91,3188000.0,603817
2020-03-02,5.96,6.12,6.13,5.96,2145859.0,603817
2020-03-03,6.16,6.25,6.33,6.16,4612585.0,603817
2020-03-04,6.29,6.37,6.55,6.26,5132100.0,603817
2020-03-05,6.41,6.46,6.48,6.39,4925985.0,603817
2020-03-06,6.4,6.46,6.49,6.32,3170000.0,603817
2020-03-09,6.38,6.37,6.53,6.35,3688900.0,603817
2020-03-10,6.33,6.37,6.38,6.14,3892000.0,603817
2020-03-11,6.39,6.43,6.57,6.39,4043000.0,603817
2020-03-12,6.36,6.55,6.55,6.31,5583800.0,603817
2020-03-13,6.35,6.47,6.47,6.01,4839200.0,603817
2020-03-16,6.55,6.26,6.56,6.19,4582500.0,603817
2020-03-17,6.22,6.15,6.3,5.96,2858400.0,603817
2020-03-18,6.18,6.0,6.26,6.0,2542600.0,603817
2020-03-19,6.04,5.9,6.04,5.73,3251289.0,603817
2020-03-20,5.92,5.97,6.0,5.87,1957009.0,603817
2020-03-23,5.85,5.73,5.94,5.71,2267200.0,603817
2020-03-24,5.8,5.8,5.86,5.66,1875800.0,603817
2020-03-25,5.86,5.86,5.93,5.82,2912247.0,603817
2020-03-26,5.83,5.8,5.84,5.79,2075800.0,603817
2020-03-27,5.85,5.8,5.89,5.8,2082000.0,603817
2020-03-30,5.75,5.63,5.75,5.58,2468136.0,603817
2020-03-31,5.68,5.66,5.79,5.62,1117800.0,603817
2020-04-01,5.62,5.64,5.74,5.62,1065500.0,603817
2020-04-02,5.65,5.73,5.74,5.58,1079500.0,603817
2020-04-03,5.73,5.67,5.73,5.63,938400.0,603817
2020-04-07,5.74,5.84,5.84,5.7,2018863.0,603817
2020-04-08,5.84,5.86,5.91,5.77,1896000.0,603817
2020-04-09,5.89,5.87,5.91,5.85,1563600.0,603817
