date,open,close,high,low,volume,code
2020-01-02,12.38,12.57,12.62,12.29,19867548.0,601615
2020-01-03,12.6,12.32,12.61,12.27,17304000.0,601615
2020-01-06,12.5,12.98,12.98,12.42,38682398.0,601615
2020-01-07,13.22,13.33,13.5,12.86,43679315.0,601615
2020-01-08,13.42,13.42,13.42,13.42,29779862.0,601615
2020-01-09,13.66,13.33,13.78,13.2,24985713.0,601615
2020-01-10,13.3,13.17,13.4,13.06,15257148.0,601615
2020-01-13,13.06,13.06,13.06,13.06,18047003.0,601615
2020-01-14,12.73,12.73,12.73,12.73,21594895.0,601615
2020-01-15,12.63,12.5,12.78,12.34,16539192.0,601615
2020-01-16,12.5,12.55,12.69,12.34,13078210.0,601615
2020-01-17,12.6,12.4,12.63,12.38,9422294.0,601615
2020-01-20,12.31,12.5,12.54,12.31,11344948.0,601615
2020-01-21,12.47,12.31,12.62,12.28,13735230.0,601615
2020-01-22,12.33,12.54,12.58,12.1,13646123.0,601615
2020-01-23,12.46,12.63,13.15,12.36,30025894.0,601615
2020-02-03,11.37,11.37,11.37,11.37,4087300.0,601615
2020-02-04,10.23,10.72,10.88,10.23,29444349.0,601615
2020-02-05,10.65,10.78,11.03,10.56,17733737.0,601615
2020-02-06,10.64,10.8,10.88,10.51,17524714.0,601615
2020-02-07,10.92,11.01,11.2,10.82,16475760.0,601615
2020-02-10,11.02,11.27,11.28,10.89,13793797.0,601615
2020-02-11,11.33,11.18,11.33,11.06,10361687.0,601615
2020-02-12,11.06,11.37,11.43,11.05,11974037.0,601615
2020-02-13,11.33,11.46,11.55,11.19,16631239.0,601615
2020-02-14,11.49,11.34,11.49,11.3,13564535.0,601615
2020-02-17,11.45,11.62,11.68,11.36,16311448.0,601615
2020-02-18,11.55,11.72,11.73,11.38,21131576.0,601615
2020-02-19,11.68,11.71,11.99,11.59,18795716.0,601615
2020-02-20,11.69,11.85,11.91,11.64,17016900.0,601615
2020-02-21,11.75,11.92,12.06,11.7,19631560.0,601615
2020-02-24,11.89,12.3,12.34,11.61,31240866.0,601615
2020-02-25,11.95,11.86,12.0,11.49,25492264.0,601615
2020-02-26,11.68,11.6,11.87,11.53,16227289.0,601615
2020-02-27,11.7,11.59,11.8,11.54,13439843.0,601615
2020-02-28,11.23,10.77,11.5,10.7,18543472.0,601615
2020-03-02,10.82,11.13,11.28,10.82,11070186.0,601615
2020-03-03,11.3,11.31,11.54,11.2,12966234.0,601615
2020-03-04,11.23,11.34,11.38,11.14,8265266.0,601615
2020-03-05,11.44,11.65,11.67,11.38,15726528.0,601615
2020-03-06,11.62,11.62,11.75,11.43,12526231.0,601615
2020-03-09,11.45,11.2,11.59,11.15,13038639.0,601615
2020-03-10,10.82,11.43,11.52,10.82,14624080.0,601615
2020-03-11,11.5,11.72,11.88,11.4,29998262.0,601615
2020-03-12,11.89,11.55,11.9,11.52,21842929.0,601615
2020-03-13,11.0,11.16,11.28,10.8,19046089.0,601615
2020-03-16,11.3,10.65,11.33,10.4,16991733.0,601615
2020-03-17,10.6,10.3,10.8,9.88,11922008.0,601615
2020-03-18,10.58,10.12,10.58,10.1,9407087.0,601615
2020-03-19,10.08,10.08,10.24,9.88,11454599.0,601615
2020-03-20,10.2,10.2,10.2,10.03,7579514.0,601615
2020-03-23,10.0,9.71,10.0,9.68,7874717.0,601615
2020-03-24,9.88,9.88,9.94,9.65,7049834.0,601615
2020-03-25,10.2,10.18,10.24,9.96,9406089.0,601615
2020-03-26,10.06,10.07,10.25,10.02,5511957.0,601615
2020-03-27,10.18,10.23,10.38,10.1,8121639.0,601615
2020-03-30,9.99,10.0,10.18,9.88,6314497.0,601615
2020-03-31,10.04,10.04,10.18,9.98,5184230.0,601615
