date,open,close,high,low,volume,code
2020-01-02,18.3308,18.6,18.7154,18.2692,9537966.0,603602
2020-01-03,18.6923,18.4462,18.8615,18.3462,8495992.0,603602
2020-01-06,18.3385,18.5615,18.7154,18.0538,9873208.0,603602
2020-01-07,18.3462,18.4154,18.4385,18.0769,10983372.0,603602
2020-01-08,17.7538,17.7538,17.7538,17.7538,8779301.0,603602
2020-01-09,17.9308,18.3231,18.4231,17.8846,8807786.0,603602
2020-01-10,18.3692,18.3769,18.5385,18.0538,7715379.0,603602
2020-01-13,18.6615,18.6615,18.6615,18.6615,8928777.0,603602
2020-01-14,18.4308,18.4308,18.4308,18.4308,6793285.0,603602
2020-01-15,18.4462,18.2231,18.4615,18.0,5710862.0,603602
2020-01-16,18.2615,17.7769,18.3615,17.7385,8537187.0,603602
2020-01-17,17.8462,17.5385,17.9692,17.4462,6784846.0,603602
2020-01-20,17.5846,17.8077,17.8154,17.3615,5736199.0,603602
2020-01-21,17.6923,17.6,17.9385,17.5769,4268422.0,603602
2020-01-22,17.5615,17.7154,17.9231,17.3077,5649839.0,603602
2020-01-23,17.6,17.1385,17.8692,16.8615,6658856.0,603602
2020-02-03,15.4231,15.4231,15.4231,15.4231,521820.0,603602
2020-02-04,13.8846,14.5538,15.0615,13.8846,9126782.0,603602
2020-02-05,14.6231,14.9538,15.2385,14.6231,6924984.0,603602
2020-02-06,15.0,15.2154,15.2769,14.7692,6327425.0,603602
2020-02-07,15.2154,15.5308,15.5769,15.0923,6907938.0,603602
2020-02-10,15.3231,15.7462,15.9462,15.3231,5663546.0,603602
2020-02-11,16.9231,17.3231,17.3231,16.9231,5818467.0,603602
2020-02-12,17.6077,17.9231,18.3462,17.3231,27029880.0,603602
2020-02-13,17.5692,17.1,17.5692,16.8385,16887369.0,603602
2020-02-14,16.9692,16.7923,17.3077,16.7,9834727.0,603602
2020-02-17,16.9154,17.3538,17.4308,16.8154,11009752.0,603602
2020-02-18,17.2769,17.8462,17.9154,17.1769,14231685.0,603602
